name,bus_stop_no,latitude,longitude
christ meth ch,92151,1.30980294246913,103.916023802424
aft dunbar wk,93051,1.31065440269594,103.918669223672
bef siglap rd,93061,1.31199515591753,103.922606706692
bef elite pk ave,93111,1.31451280245038,103.922781738642
bef siglap dr,83231,1.31726812906497,103.922142299653
kembangan stnEW6,83321,1.3216877851071,103.91365433751
kg kembangan cc,83331,1.32349513627226,103.912716558667
blk 102,83341,1.32539968165081,103.911098036499
grosvenor view,83351,1.327655832862,103.912131110885
hua yu mansions,83361,1.3285078141943,103.914495706426
aft jln paras,83371,1.32624566669899,103.915379461198
bef jln kembangan,83381,1.32466780730871,103.914522071827
opp kembangan stnEW6,83329,1.3219864268677,103.913798332085
bef jln khairuddin,83251,1.31923829353334,103.921999147279
opera est pr sch,83261,1.31906906678308,103.924246984646
aft swan lake ave,83271,1.31928964159014,103.925885435827
bef tosca st,83281,1.31965172306374,103.927017694648
aft carmen st,83279,1.318830833795,103.925105308273
opp opera est pr sch,83269,1.31895097239571,103.923465013466
bef carlton ave,83229,1.31661259109715,103.920836451221
bef frankel ave,83219,1.31587375163297,103.919130564946
aft bethesda frankel ch,83181,1.31662343081322,103.917553424884
bef frankel dr,83191,1.31729916892541,103.915976286018
bef frankel terr,83201,1.31860774064004,103.914409875935
opp bedok camp 2,94071,1.31990193664943,103.955148802853
country pk,85021,1.32190305584933,103.954684721997
excelsior gdns,85031,1.32497545943828,103.95238089441
man fatt lam tp,85041,1.32643615695288,103.951207038248
blk 220 cp,84191,1.32566318968326,103.93533757051
fengshan pr sch,84349,1.33091748603132,103.932332234562
blk 414,84329,1.33029323191362,103.929700612615
blk 428,84319,1.3298056444692,103.927715158156
blk 45,84369,1.32916327263724,103.924613030496
blk 322,72011,1.32816500006354,103.905483610841
opp eunos technolink,71089,1.33291479894393,103.900972149178
comfort driving ctr,71079,1.33554558490398,103.89825312083
aft airport rd,71069,1.33852513567451,103.89512258678
bef kim chuan rd,71059,1.3406546582889,103.891953728829
opp sbst hougang depot,62249,1.34421563679845,103.89102556917
opp s'pore girls' hme,62239,1.3476306664882,103.889988979397
blk 172,63109,1.35081444397099,103.889844166892
opp blk 115,63291,1.35225002329317,103.887858047537
paya lebar meth girls' sc,63301,1.35149473173073,103.885311993993
opp the minton,62221,1.350901402324,103.882553439306
forest woods,62149,1.3516917325701,103.875953322987
s'goon stn exit a/blk 413NE12/CC13,62139,1.34904612412663,103.873411659222
opp s'goon stn exit fNE12/CC13,66381,1.3502047220449,103.871225277882
blk 319,66361,1.35258501835237,103.868248503175
townsville pr sch,54601,1.36212798614016,103.883840275982
blk 409 mkt/fc,54371,1.36238306289996,103.855682841276
blk 443,54381,1.36574167383774,103.856086174172
blk 574,54581,1.35822180428752,103.875663136761
blk 532,54571,1.37425472950974,103.854919337386
blk 538,54479,1.39528544463377,103.889416413501
blk 502,54359,1.37615334768107,103.849992108545
aft grandeur 8,54251,1.37689002833018,103.846171994398
aft blk 648,55201,1.37859113953163,103.844377726744
opp yio chu kang stnNS15,55181,1.38143251428978,103.843892302634
amk police div hq,55301,1.3842516669188,103.84445666701
opp yio chu kang stadium,55311,1.38430357829225,103.846839666436
opp blk 156,84679,1.31804305585688,103.944765556029
blk 73,84669,1.31994111212492,103.944181560287
bef bedok view sec sch,84109,1.32350836410384,103.944120952235
opp blk 180,84289,1.32663077060508,103.940170729892
blk 124,84249,1.3294166887997,103.939606223254
opp blk 85,84239,1.33151836134163,103.938356884518
blk 111,84229,1.33159953168745,103.935313964277
blk 506,84521,1.33230499996081,103.933938055633
bedok resvr stn exit aDT30,84201,1.3366005444945,103.933094011563
opp the clearwater condo,75341,1.33832204097095,103.933861255669
blk 954d,75061,1.34162763047774,103.936953772826
blk 801DT31,76289,1.3473872847744,103.938145693123
blk 819,75079,1.34858249428261,103.937012163323
blk 827,75089,1.34977145876813,103.93404731786
blk 882a,75209,1.35145000000206,103.933610000091
opp blk 853,75169,1.35327640001256,103.934406124644
bet blks 701/702,75131,1.44410704772453,103.821277851245
blk 709,75261,1.35801998387066,103.937967786876
blk 602b,75471,1.36160162473502,103.937937264187
blk 609d,75481,1.36384831219571,103.937809590195
blk 648c,75561,1.36651492299396,103.941329430713
blk 637b,75571,1.36378535378973,103.943292430854
blk 637cp,75581,1.36348043082968,103.944545999909
opp blk 525b,77389,1.36959937937549,103.946712620376
bef pasir ris st 53,77329,1.37283117681038,103.947658677074
blk 586,77379,1.37468886763377,103.948013006226
changi business pk ter,97009,1.34188799993359,103.967136999866
yusen logistics,96319,1.33311988609534,103.960958977983
siglap stn/opp victoria sTE28,93031,1.30983637171285,103.929375393047
hua xin ctTE28,93041,1.31120679321843,103.933399915632
eastern lagoon ii,93139,1.31278641539096,103.933852562248
opp casafina/temasek jc,84159,1.31664972197481,103.933040555833
blk 18,84119,1.31968902773452,103.935068054941
lion hme for elders,84149,1.32047933468901,103.938393757392
blk 40,84089,1.32068141950565,103.940030926093
opp blk 71,84079,1.32099303783546,103.94325305769
bef changi sth st 2,96311,1.33291188462243,103.960707002079
honeywell bldg,96401,1.33678578463149,103.965996716943
blk 3014,84431,1.33510432094796,103.950222730562
bef tg katong stn exit 3TE25,82059,1.30124197817892,103.897451130147
bugis stn exit dEW12/DT14,01541,1.29886465428596,103.857345836288
fu lu shou cplx,07551,1.30171975816576,103.854613226771
little india stn exit aNE7/DT12,40011,1.30606411508932,103.849087514554
opp kk women & child hosp,40271,1.30880664943667,103.846346453785
bef winstedt rd,40021,1.31103583303823,103.842817500082
newton fc,40031,1.32994110077368,103.903301445157
newton stn exit cNS21/DT11,40041,1.31844042901657,103.899852177666
balmoral plaza,40051,1.31587566735501,103.836307523486
ferrell residences,40111,1.31806499998625,103.832625555841
leng kwang baptist ch,40071,1.31918027803862,103.829213610931
stevens stn exit 1DT10,40081,1.32012951912434,103.826052596427
bef lewis rd,40091,1.32101807290932,103.82350944426
nus bt timah campus,41011,1.323653452481,103.910853623161
botanic gdns stnCC19/DT9,41021,1.32272376337467,103.815168804092
opp lutheran twrs,41119,1.32074221277697,103.812453746858
opp st.margaret's sec sch,41109,1.31944666708793,103.810528610948
farrer rd stn exit aCC20,11119,1.31747833484098,103.807856067286
spanish village,11109,1.31552472193111,103.805743056029
opp leedon green,11099,1.31305333300146,103.804376666908
holland v stn exit aCC21,11419,1.31102981371268,103.796043992095
bishan intNS17/CC15,53009,1.35045541249573,103.849880837223
blk 115,53221,1.3481684058708,103.848454356211
opp bishan stnNS17/CC15,53239,1.35100305612831,103.847658781933
blk 210,53249,1.35538305203389,103.849118952569
bishan pk,54539,1.36777064515342,103.877602819004
aft ang mo kio intNS16,54391,1.37161972195201,103.848288611083
opp blk 504,54341,1.37462142088424,103.847824671597
nanyang poly,54351,1.37647777879065,103.850034742009
opp blk 538,54471,1.36383276465414,103.885170883424
ite coll ctrl,54481,1.38034242986659,103.9009699346
aft cte,54491,1.35487037160078,103.877954886893
opp amk ind pk 2,54501,1.35994285043124,103.880783339583
opp techplace 2,54651,1.35236959970189,103.874558477668
aft amk ind pk 2,66451,1.37872496888673,103.868543618677
ang mo kio linear pk,66461,1.37889000002066,103.87128027807
bef yio chu kang rd,66471,1.37895833306866,103.874360556034
aft ang mo kio ave 5,64121,1.34823567411386,103.713244029043
ch of st. vincent de paul,67079,1.38256500000469,103.876735000011
bef jln selaseh,67069,1.38551453505644,103.875234547067
seletar hills est,67059,1.38705245952991,103.87298447815
the greenwich,67049,1.38773464412595,103.869986495669
aft yio chu kang rd,67081,1.38990180687034,103.868837002572
bef jln kayu,68011,1.37823695284901,103.752208325828
opp fernvale pr sch,67491,1.39087538504242,103.874664887896
fernvale stn/blk 439aSW5,67481,1.39149794112429,103.877645865113
layar stn exit bSW6,67471,1.39218567915783,103.880181441242
blk 311a,67321,1.39056792630326,103.884254891701
blk 309d,65801,1.3690063677303,103.753058118197
opp blk 313 cp,67379,1.3927256179228,103.887008962938
blk 326 cp,67381,1.39459040201262,103.888442666775
blk 333b,67391,1.39425676204827,103.891444880352
opp sengkang stn/blk 260aNE16/STC,67401,1.39290842275579,103.895317384495
blk 250a,67101,1.39143144041847,103.899569535452
chij st. joseph's convent,67111,1.39105369398924,103.90237246301
blk 142a,67121,1.37496538720353,103.775435789092
blk 158c,67531,1.3878680716948,103.90676693754
blk 160,67521,1.38710967446636,103.908399130327
waterwoods,65521,1.39031592576721,103.91294236534
riviera stn exit bPE4,65231,1.39428247990014,103.915765314507
aft punggol ctrl,65181,1.39681388893546,103.917546944284
kadaloor stn exit bPE5,65321,1.39942699993636,103.916592999952
oasis stn exit b/blk 617dPE6,65311,1.34936750240674,103.745347358824
damai stn exit bPE7,65301,1.40437867884592,103.909634041816
punggol view pr sch,65351,1.40589404110771,103.90472620492
punggol intNE17/PTC,65009,1.40370629859849,103.902243375686
aft punggol field,65529,1.34273890162005,103.755262014712
opp blk 157a,67529,1.38731666845744,103.909263507311
blk 122c,67539,1.38772020397734,103.906612947708
blk 137,67129,1.38936844113728,103.904988919984
blk 128,67119,1.39050824365179,103.903235820724
blk 235,67109,1.39102885580974,103.899986698204
sengkang stnNE16/STC,67409,1.39233915689902,103.896068165928
blk 325 cp,67399,1.39385005982117,103.891670105788
blk 317b,67389,1.3942437778022,103.888690956865
blk 313 cp,67371,1.39259972198706,103.887139722044
anchor green pr sch,65809,1.39064291271581,103.886023577096
opp blk 310b,67329,1.390019742237,103.8846016817
layar stn exit a/blk 417aSW6,67479,1.39198203733324,103.880196680701
opp fernvale stnSW5,67489,1.39097270709957,103.877096884142
fernvale pr sch,67499,1.39068028700698,103.874678709862
aft jln kayu,68019,1.39106694059638,103.870606129558
bef fernvale lane,67089,1.39029406452626,103.869160195229
opp the greenwich,67041,1.38249502425508,103.767319126589
opp seletar hills est,67051,1.38758897243469,103.768982944262
aft jln selaseh,67061,1.38340067966504,103.761236851817
bef gerald dr,67071,1.38224166693067,103.877000833007
blk 988b,64129,1.37995970743119,103.876868050061
aft yio chu kang rd,66479,1.3786383473335,103.8743028848
opp ang mo kio linear pk,66459,1.37848946708091,103.870750919402
techplace 2,54659,1.35144601815617,103.874265749562
aft blk 5000,54509,1.39444529636566,103.897812229905
bef cte,54499,1.38097936418565,103.89575519213
opp ite coll ctrl,54489,1.36293883964355,103.875519163777
blk 504,54349,1.37477333292811,103.848105278029
bef ang mo kio stn exit bNS16,54399,1.37137302307593,103.848661116474
blk 302,64019,1.3425405618243,103.713724388304
blk 25,63069,1.36637999866297,103.891947158433
opp the treasury,04249,1.29043039362778,103.850262164946
boat quay,05029,1.28712283348461,103.848197808089
opp hong lim cplxNE4/DT19,05131,1.28398513141527,103.84527387283
opp state ct,06171,1.28607730047552,103.842447885809
blk 2,06161,1.2890170568529,103.839942860899
hotel miramar,06151,1.28870976848331,103.83737276976
havelock stn exit 5,06141,1.28963300934001,103.833812419286
ganges ctr,10221,1.29032906602697,103.831117934416
blk 51 cp,10231,1.29041850940137,103.827881001495
gan eng seng sec sch,10241,1.29061666728541,103.823623267963
delta sports hall,10261,1.29090335842722,103.82047232891
opp tanglin view,10271,1.29115999983947,103.817576666878
queens condo,11131,1.29288499874632,103.807066944106
queenstown stn exit a/dEW19,11141,1.29463348221374,103.805721599987
blk 42,11151,1.29849665988665,103.802468790814
queenstown polyclinic,11059,1.2988289276932,103.800973892228
opp blessed sacrament ch,11049,1.29546093672503,103.799525499441
blk 19,11039,1.29245762862694,103.799986839154
blk 166/aft mei chin rd,11029,1.29013472194603,103.80202111092
bef telok blangah hill pk,18019,1.28091055563146,103.802523055494
opp alexandra pt,15059,1.27686194437062,103.802701110995
opp alexandra retail ctr,15049,1.2745905411007,103.802163447254
blk 410,20199,1.31908111091071,103.748199721906
opp ayer rajah cc,20189,1.32030501410102,103.747272999392
aft pandan gdns,20261,1.32159973091703,103.74546423225
opp german ctr,20271,1.32527553315235,103.745508873322
opp intl business pk,28221,1.32761804997185,103.744941730948
jurong town hall,28231,1.32986201064595,103.742481837331
opp jurong east lib,28241,1.3317585845451,103.739574859142
blk 124,28439,1.33451434021965,103.738574981679
bef jurong east stn,28211,1.33418677282315,103.740706806935
jurong east intNS1/EW24,28009,1.3323504861782,103.740664588409
blk 131,28301,1.33473899923007,103.740303015927
blk 134,28431,1.334496264847,103.738815575925
jurong east lib,28249,1.33261127106871,103.739041536349
jurong town hall int,28239,1.32980442511749,103.743071451797
german ctr,28229,1.3253667523575,103.745931859117
bef pandan gdns,20269,1.32151780624925,103.74580944941
ayer rajah cc,20181,1.30704412982603,103.8594280368
blk 407,20191,1.31924166694212,103.748456389011
opp blk 203,53391,1.37201990744269,103.909477172463
bishan nth shop mall,53381,1.35376599349267,103.881681196675
blk 257,53371,1.35994333334228,103.843795682968
opp eunoia jc,53321,1.36135000006883,103.840294722049
bef bright hill tp,53331,1.36285472204594,103.837012778089
bright hill stn exit 2TE7,53341,1.36355638886546,103.833941667046
ai tong sch,53351,1.36080972198503,103.832117499877
blk 454,53361,1.35929833289787,103.830320833076
aft windsor pk rd,53069,1.37633401164513,103.887398856113
upp thomson stn exit 2TE8,53059,1.35547613235274,103.831213914072
bef jln todak,53049,1.35362664576278,103.834221723683
thomson cc,53039,1.35144681742202,103.835910706219
shunfu est,53029,1.34939240841539,103.837292225662
opp st. theresa's hme,53019,1.34600349619852,103.838717795176
opp macritchie resvr,51079,1.34178289872785,103.836153923118
bef andrew rd,51119,1.36649878563099,103.959595060763
bef kheam hock rd,41169,1.33507722192557,103.820112974254
opp bt timah plaza,42089,1.34007090923213,103.779414515292
aft bt timah rd,42149,1.3360742689607,103.778623137175
opp ngee ann poly,12109,1.33082377577751,103.778007268002
opp sim campus,12099,1.32783564252247,103.776707254746
opp maju camp,12089,1.32626393592044,103.775707881998
opp blk 116,12079,1.32383187561528,103.77263094369
opp blk 109a,12069,1.3214322816476,103.771045706152
opp blk 343,17119,1.3172844697606,103.771932663199
opp blk 352,17109,1.31552714122836,103.772183119045
opp blk 317,17181,1.3174957080375,103.763885458107
nan hua pr sch,20101,1.3199371418854,103.762219267236
bef toh tuck ave,28011,1.32425805601621,103.759147221863
opp 8 @ tradehub 21,28021,1.32615808386044,103.755450222416
bef the synergy,28031,1.32790099994865,103.751014999899
the synergy,28041,1.33008349974722,103.748283663391
imm bldg,28659,1.33446189256856,103.74767782544
blk 286a,28649,1.33901303401803,103.746034393011
blk 288e,28639,1.34045649762642,103.743959968781
blk 207,28319,1.33862623925551,103.741733137413
bef seventh-day advent ch,28449,1.33618166694531,103.739444999894
opp bishan stadium,53261,1.35285975780651,103.851790555396
the minton,62229,1.35108999379563,103.882122343616
blk 126,63309,1.35205944394627,103.885810555938
blk 115,63299,1.33540042960792,103.693575586189
aljunied cc,63289,1.35401166693546,103.889660832999
opp yuying sec sch,63279,1.3562380560121,103.889835000057
blk 232,63269,1.3587548125877,103.889057636171
the tembusu,63131,1.36120884389574,103.890331094949
aft hougang ave 3,64201,1.36172833291,103.894207777926
aft hougang ave 7,64211,1.36219637646325,103.89765089845
opp defu ave 2,64221,1.35045319598788,103.712256991806
bef kpe,64131,1.36302498418055,103.903505513421
opp blk 756,77339,1.37803017752697,103.932786534828
pasir ris town pk,77049,1.36963556946387,103.951583148408
blk 425,77059,1.36936138982633,103.955063383003
blk 747a,77331,1.37829739822975,103.933387647646
bef defu ave 2,64229,1.3624231522806,103.902262378773
aft defu ave 2,64219,1.34443464511584,103.713975858755
aft defu ave 1,64209,1.36146974241319,103.894525048233
aft en-naeem mque,63139,1.36120166695814,103.891411667003
opp blk 232,63261,1.35896472183585,103.889138332981
blk 239,63271,1.35639501267871,103.889976324561
blk 105 mkt/fc,63281,1.35412972189002,103.889880832945
s'goon stn exit eNE12/CC13,66351,1.35049831450189,103.873244865149
blk 261,66371,1.35376730167372,103.872685432474
opp bishan pk,54531,1.36755197085264,103.88000865586
opp blk 217,53241,1.35615639153079,103.849956596323
bishan stadium,53269,1.37480681507579,103.887708468033
kuo chuan presby sch,53279,1.34965268489954,103.853901130889
zion bible presby ch,53289,1.34765055548969,103.854646040943
blk 125,53251,1.34683588447634,103.85197205976
blk 260,53159,1.35794284478704,103.841656947885
whitley sec sch,53149,1.35548111083803,103.841612329175
marymount view,53139,1.3525634599968,103.840436673106
opp marymount stnCC16,53129,1.3496805772655,103.839780332588
aft bishan st 21,53119,1.34705964760732,103.839462202299
marymount convent sch,51089,1.3415496975229,103.839625819641
aft toa payoh rise,51059,1.37623215328946,103.948333319755
slf cplx,51049,1.33382131496835,103.837958112957
opp s'pore polo club,51039,1.3316582872856,103.838888661476
opp old police acad,51029,1.33025496827153,103.83971339832
thomson flyover,51019,1.36552479300537,103.958657337254
great world stn exit 5,13071,1.29631654283944,103.832026221742
st. thomas wk,13081,1.29591138901088,103.836242777988
aft kim yam rd,13091,1.29593138893678,103.839378055883
opp mohd sultan rd,13101,1.30478077106944,103.785186477025
fort canning stn exit bDT20,04339,1.29257743696662,103.844643321927
opp clarke quay,04219,1.29096802761666,103.846867778302
outram pk stn exit 4EW16/NE3,05069,1.28027629952816,103.840297914295
bef neil rd,10011,1.28138753916039,103.809362548941
bef kampong bahru ter,10041,1.27605834777225,103.835190652989
kampong bahru ter,10499,1.27585400417719,103.834009999953
blk 177,52239,1.33412194456038,103.848948055571
toa payoh stnNS19,52189,1.3487101011193,103.930963369098
opp united sq,50029,1.31661504530174,103.844764297436
parish of christ ch,50019,1.31194891032386,103.847638561606
opp kk women & child hosp,40109,1.30949131269922,103.847707478267
little india stnNE7/DT12,40019,1.30664404446681,103.849204167026
bef rochor stn exit bDT13,07539,1.30461300727554,103.852000972027
opp nafa campus 3,07518,1.30095828368533,103.852111750416
aft waterloo st,07569,1.29949531334742,103.85301395383
bef beach rd,01639,1.29738749987808,103.855575832976
esplanade stn exit fCC3,01619,1.29428694178272,103.855038094311
promenade stn/pan pacific,02089,1.29152694451847,103.859206110915
blk 2,52351,1.35621338867608,103.939960455271
pei chun public sch,52341,1.336257778032,103.855622500096
blk 27,52331,1.33246306619461,103.855810293748
ch of our lady of lourdes,07589,1.30320609776006,103.855499999698
village hotel bugis,01559,1.30168731077433,103.857529239548
the gateway,01519,1.29907492488443,103.858910297344
shaw twrs,01629,1.29707869509039,103.856903349079
alexandra retail ctr,15041,1.2746332231678,103.801892841934
alexandra pt,15051,1.27697734143245,103.802382181128
the interlace,14369,1.28153635751519,103.803659271416
opp blk 114,14219,1.28218647929763,103.806849612596
aft hewlett packard,14209,1.30072792288033,103.799417284922
blk 118,14199,1.28131676721748,103.81275056364
bef bt merah ctrl,10331,1.28136306635711,103.818344232151
lor chuan stn exit aCC14,66391,1.35096942673054,103.864842329695
golden hts,66401,1.3493763516624,103.866040855727
blk 326,66411,1.35002972713211,103.869031232146
s'goon stn exit fNE12/CC13,66389,1.35092163758735,103.87106905128
s'goon stn exit hNE12/CC13,62131,1.3489790062862,103.872774327976
opp traffic police,70091,1.33071735950877,103.890913724777
opp hdb cp,70081,1.33227580149488,103.894974424217
cycle & carriage,70071,1.33377161239743,103.898412937377
opp kaki bt ind est,72059,1.33375833306304,103.904279999956
opp blk 660a cp,72049,1.33490332809767,103.907474607874
kaki bt stn exit aDT28,72039,1.33546648279486,103.909851146976
opp blk 150,84709,1.33644333046008,103.912425114756
opp bedok ind pk c,84489,1.33804722184064,103.91618833297
aft tampines ave 1,75401,1.35172972342933,103.926633239894
bef tampines fire stn,75411,1.44554357187768,103.828991632152
aft tampines ave 5,75371,1.3590982651745,103.930523738883
aft pasir ris ind dr 1,77279,1.38079641006936,103.934662176921
opp blk 717,77269,1.38289337430966,103.93578700418
opp blk 713,77259,1.38271635989665,103.938558557459
opp blk 626,77219,1.38054390936955,103.940659565416
opp pasir ris elias cc,77209,1.37902915784422,103.942715912248
opp blk 500a,77199,1.37667110983666,103.946369998462
blk 500a,77191,1.37654807606515,103.946028160034
pasir ris elias cc,77201,1.37864001176565,103.942763502344
blk 626,77211,1.37999169587289,103.940945445552
blk 713,77251,1.38223834138785,103.938644336881
blk 717,77261,1.38285811728239,103.936158755769
aft pasir ris st 72,77271,1.38058998439097,103.934961383626
bef tampines ave 5,75379,1.35943002313823,103.930989770206
the alps residences condo,75419,1.35575831547946,103.929185870344
the santorini,75409,1.35218753359223,103.927312073632
aft regent motors,70079,1.33372166705244,103.89851833288
hdb cp,70089,1.33187702157696,103.894439532438
traffic police,70099,1.33063155191605,103.891321420653
bef blk 105,52449,1.36249895422368,103.955251289212
braddell stn/blk 106NS18,52179,1.34069018045482,103.848034850247
blk 117,52169,1.34013183349126,103.844659780217
blk 128,52159,1.33810803450692,103.843856381957
blk 139a,52149,1.36237689225229,103.956046631727
oleander twrs,52139,1.35566625467325,103.956181180804
aft hdb hub,52509,1.33115712296946,103.850176334211
aft lor 4 toa payoh,52329,1.33146817532402,103.852686882063
opp blk 701,84461,1.33807138908113,103.919390277981
blk 745,84471,1.33733304655363,103.921997451601
opp blk 716,84621,1.3383149779115,103.924920458492
opp waterfront isle,84611,1.33922469829478,103.927954823404
opp waterfront waves,84631,1.33879275233899,103.929482459692
opp waterfront key,84601,1.33820137478795,103.931169666721
blk 5,99139,1.3881949471767,103.987233829159
eunos stnEW7,83101,1.32066709057507,103.904898366834
blk 17,83111,1.323468540061,103.905273113229
blk 646,72021,1.33096531203302,103.906321866154
blk 122,72061,1.33177922742982,103.909839391772
blk 133,72071,1.33219165074228,103.911841104524
christ ch,84501,1.33319499998872,103.915989443942
blk 608,84511,1.33206972206943,103.913294166955
blk 140,84499,1.3352077924259,103.914015805958
blk 547,84361,1.32936638888152,103.924624999927
blk 423,84309,1.32802803252847,103.926874046881
blk 41,84301,1.32782616102009,103.926651949319
blk 318,71101,1.32830694384052,103.902837221957
blk 343,71111,1.32670527496559,103.900586951777
paya ubi ind pk,71201,1.32612447788403,103.897951525828
ubi 55,71211,1.32546235538676,103.895254037468
meiban ind bldg,71221,1.32632177180027,103.893183478558
opp macpherson stn exit aCC10/DT26,70379,1.32604294119948,103.889339758804
opp blk 73,10481,1.28784195477951,103.817971600998
blk 72,10459,1.28754723367267,103.816399202881
blk 54,10429,1.2892779060814,103.814048054154
blk 52,10419,1.28842024213931,103.812575497495
blk 50,10409,1.28788221823821,103.810993177621
opp blk 36,10599,1.28883435017535,103.809249973314
shriro hse,10401,1.28816729849342,103.811678504087
opp blk 53,10411,1.28912979528033,103.812808400301
blk 63b,10421,1.28897061554726,103.815035409986
opp blk 71,10451,1.28762380319793,103.817255964036
blk 73,10489,1.28811638904015,103.81778388907
bef outram flyover,06049,1.28474856873443,103.835177050417
outram pk stn exit 1EW16/NE3,06029,1.28164905901502,103.838666004681
chinatown stn exit cNE4/DT19,05013,1.28406979932278,103.842998743108
opp hong lim pk,05023,1.28692928350682,103.845403756289
clarke quay stn exit eNE5,04222,1.28898962167139,103.847089763588
armenian ch,04142,1.29309826453552,103.849659945075
hotel grand pacific,01012,1.29684825480832,103.852535916404
opp bugis stn exit cEW12/DT14,01112,1.30009212839109,103.855200271122
aft victoria ln,01121,1.30393809684232,103.858679992432
opp blk 461,01211,1.30551803509609,103.860544951671
lavender stn exit bEW11,01311,1.3070916462028,103.86219695241
macpherson stn exit aCC10/DT26,70371,1.32623288859795,103.889323301022
opp meiban ind bldg,71229,1.3262356262598,103.893348597431
ubi techpark,71219,1.32554207089341,103.895052206411
opp paya ubi ind pk,71209,1.3260811281829,103.897207881139
opp blk 343,71119,1.32680124832056,103.900218692641
maha bodhi sch,71109,1.32831828375845,103.902566160155
sims pl ter,80289,1.31607500009835,103.87932805585
blk 49 mkt/fc,80249,1.31693643105372,103.879859941325
opp blk 53,80231,1.31856503177758,103.880108609596
opp canossa catholic pr,70021,1.32640814883326,103.880339379414
opp aljunied pk,70031,1.32926707325647,103.879410877542
ibis s'pore on bencoolen,07517,1.30145216144414,103.852477819409
bef bencoolen stn exit aDT21,04029,1.29971961306198,103.851081331868
aft haw par glass twr,08019,1.29624633732299,103.844070092284
opp ue sq,04329,1.29197057114893,103.843283849735
opp queens,11541,1.29235984013176,103.80578500133
tiong ghee tp,11551,1.29126703037858,103.804095983593
blk 166,11561,1.29107396038397,103.802475929243
blk 158,11579,1.29256489043285,103.803033212523
blk 157,11589,1.29299188100627,103.804005249958
blk 153,11599,1.29420805607579,103.80314888887
blk 163,11609,1.29188972189051,103.802121944018
opp blk 48,10381,1.28906972179786,103.825594117145
blk 79,10239,1.29060688825829,103.828652974547
opp harvest mansions,10229,1.29052137847034,103.83178189516
havelock stn exit 4,06149,1.28984045728132,103.834115266769
opp hotel miramar,06159,1.28909385414375,103.836879403466
river pl condo,06169,1.28937078931152,103.83998944924
ue sq,04321,1.29214000764069,103.843036461843
aft river valley rd,04311,1.29464575323693,103.843921422999
opp haw par glass twr,08011,1.2970698501739,103.843610286657
aft dhoby ghaut stnNS24/NE6/CC1,08058,1.29895834309494,103.846541152644
sch of the arts,08079,1.29921444438772,103.849103292044
bef sophia rd,07011,1.30099699065393,103.849810187363
selegie ctr,07021,1.30372354559018,103.850036756529
aft tai thong cres,60211,1.32855071798077,103.870496749922
bef jln wangi,70101,1.32969965006324,103.873952968215
opp cencon bldg,70111,1.33077668564244,103.877148126843
aljunied pk,70039,1.32930256251506,103.879755737293
canossa catholic pr,70029,1.32662552821444,103.880543548054
bef blk 53,80239,1.31846350921071,103.880511043957
blk 45,80229,1.31728972112962,103.878105548359
blk 945,76111,1.43331769000776,103.827515443899
opp st. hilda's sec sch,76121,1.35003333712055,103.938175171622
junyuan pr schDT31,76281,1.41738913308934,103.832368535033
opp cendex ctr,10369,1.28037471137493,103.82387343933
opp st. theresa's convent,14039,1.27663637854652,103.82345826762
blk 105,14029,1.27247333308754,103.824187777894
opp mt faber lodge,14019,1.268488924944,103.825717174466
harbourfront intNE1/CC29,14009,1.30542325975214,103.799674631374
darul ghufran mque,75129,1.35563642049522,103.939365217188
blk 863,75139,1.35563964359127,103.936125037635
blk 867a,75149,1.45665763839691,103.817394361321
blk 874,75159,1.45035573249189,103.826654919951
springfield sec sch,75039,1.35065771992294,103.929568194877
bedok ctrl po,84351,1.32766562447984,103.934096751461
aft heartbeat @ bedok,84651,1.32705747583142,103.930690761945
opp springfield sec sch,75031,1.44703561029032,103.82209866943
opp blk 871a,75151,1.45347436227405,103.820317524174
blk 730,75141,1.45188168476075,103.818665235954
opp darul ghufran mque,75121,1.35593392065857,103.939032554535
bef amk st 64,55239,1.38699777786997,103.848041111022
bef ang mo kio st 62,55229,1.38851043046569,103.845915732999
aft amk st 64/apple sg,55041,1.34777896722642,103.873842922123
opp st electronics,55051,1.3705945092529,103.875781975365
bef econ medicare ctr,55071,1.39254007321988,103.851743830483
opp sunrise gdns,55081,1.39177133407121,103.855973282661
opp serenity pk,55101,1.3909401414159,103.859679184022
bef begonia rd,67011,1.3778637208368,103.768139168585
opp dedap rd,67021,1.37419077642517,103.776256230332
blk 953,64119,1.34425504311664,103.714027093552
gracehaven s army,64109,1.37202330158635,103.87690900443
bef yio chu kang chapel,63219,1.36856637012767,103.876271048335
parkwood residences,63209,1.36605804817443,103.875221227718
aft phillips ave,63199,1.3353551269066,103.692778150342
aft s'goon gdn way,63189,1.36133997839308,103.873634609468
bef tai seng chr ch,63179,1.35999305115547,103.87393532783
s'goon sports cplx,63369,1.35663166709667,103.874103888852
opp mas bldgEW15,03218,1.27407888877056,103.846873888836
suntec convention ctrCC3,02151,1.29317776313999,103.85784623004
aft promenade stn exit cCC4/DT15,02161,1.29268553501923,103.860931561814
opp the ritz-carlton,02171,1.2907000001077,103.860921944461
the float @ marina bay,02051,1.28950305547161,103.859033888925
the esplanade,02061,1.28996388896439,103.856403888727
opp suntec city,80151,1.29622686175986,103.857720976959
opp nicoll highway stnCC5,80161,1.30032715598276,103.862454108701
